"Bacterial and Viral Diseases & Biotechnology and Bioinformatics,  Armauer Hansen Research Institute",ETH,3
IDF medical corps,ISR,3
North Carolina State Laboratory of Public Health,USA,3
"U.O. Igiene, Ospedale Policlinico San Martino",ITA,3
IBP-laboratoire de virologie,FRA,3
Armauer Hansen Research Institute,ETH,3
"Utah Public Health Laboratory, Utah Public Health Laboratory Infectious Disease submission group",USA,3
"Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research,  National Center for Disease Control and Public Health (NCDC) of Georgia.",GEO,3
"Veterinary Specialized Institute ""Sabac"", Serbia",SRB,3
"Laboratorio Biologia Molecolare Sars Cov2 - UOC Laboratorio Analisi - Servizio Medicina di Laboratorio, Ospedale ""San Francesco"" - ATS-ASSL Nuoro and Laboratorio specialistico UOC Ematologia - Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,3
Gorgas Memorial Institute for Health Studies,PAN,3
"Al-Quds Nutrition and Health Research Institute,  Al-Quds University",PSE,3
Fred Hutchinson Cancer Research Center,USA,3
Alea Genetic Center,BIH,3
"Microbiology,  Russian Research Anti-plague Institute 'Microbe'",GIN,3
"Virus Ecology, Rocky Mountain Laboratories, National Institutes of Health",USA,3
"Fujita health University, Department of Microbiology",JPN,3
"Pathology and Laboratory Medicine,  Aga Khan University",PAK,3
Diagtron Laboratoria,POL,3
Jiangsu Provincial Center for Disease Control & Prevention,CHN,3
"Joanna Ina Manalo Research Institute for Tropical Medicine, Molecular Biology Laboratory",PHL,3
Hospital Ramón y Cajal,ESP,3
Department of Microbiology and Immunology- SQUH,OMN,3
Functional Genomic Platform_UATRS_CNRST_Rabat,MAR,3
"Pfizer, Inc",ZAF,3
"Kazakh National Agrarian University (KazNAU)
TreeGene LLP Genetic Laboratory",KAZ,3
Kazakh National Agrarian University (KazNAU); TreeGene LLP Genetic Laboratory; National Scientific Center for Especially Dangerous Infections (NSCEDI),KAZ,3
"Laboratorio de Secuenciación-Centro de Instrumentos, IMSS México /Unidad de Investigación Médica en Inmunoquímica, UMAE Hospital de Especialidades “Bernardo Sepúlveda Gutiérrez”, Centro Médico Nacional Siglo XXI, Instituto Mexicano del Seguro Social (IMSS), México.",MEX,3
Physiology,TUR,3
"Department of Biology, University of Basrah",IRQ,2
"Faculty of Science, University of South Bohemia",CZE,2
"University Hospital Basel, Labormedizin",CHE,2
"Next Generation Sequencing Reference Laboratory, Faculty of Medicine, CAIRO UNIVERSITY and The Center for Genome and Microbiome Research, Faculty of Pharmacy, CAIRO UNIVERSITY",EGY,2
IUH Mediterranean Infection,SEN,2
"Faculty of Technology, Van Lang University",VNM,2
"MDRU-DHR,Gandhi Medical College",IND,2
"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, The Peter Doherty Institute for Infection & Immunity",AUS,2
"IKOM, NTNU",NOR,2
Instituto de Diagnóstico y Referencia Epidemiológicos,MEX,2
"Pathogen Laboratory (BSL3), Biomedical Innovation Department, Experimental and Applied Biology Division, Scientific Research Center and High Education from Ensenada (CICESE)",MEX,2
"Dr. Jeff Wrana,
Senior Investigator",CAN,2
"Laboratory of Experimental Virology,  Somov Institute of Epidemiology and Microbiology",RUS,2
"Department of Infectious Diseases, Istituto Superiore di Sanità",ITA,2
Massive Bioinformatics ARGE Technologies Company,TUR,2
Biotechnology Center for Advanced Technologies,UZB,2
University of Otago,NZL,2
"Center for Research and Innovation, Faculty of Medical Technology, Mahidol University",THA,2
"Instituto Nacional de Salud- Dirección de Investigación en Salud Pública, Universidad de los Andes- Gencore",COL,2
"Division of Viral Diseases,  CDC Pathogen Discovery Team",USA,2
INSPI-Centro de Investigación Multidisciplinaria de la DTIDI,ECU,2
IHU Méditerranée Infection,,2
Centers for Disease Control and Prevention,USA,2
Laboratorio de Referencia Nacional de Biotecnologia y Biologia Molecular.Instituto Nacional de Salud.Peru,PER,2
"Molecular and Genomics Research Lab, Dhulikhel Hospital, Kathmandu University Hospital",NPL,2
"Pathology and Laboratory Medicine,  UW-Madison",USA,2
Chongqing Municipal Center for Disease Control and Prevention,CHN,2
Malawi Liverpool Wellcome Trust CLinical Research Program,,2
"Microbiology and Immunology department, Pasteur institute in Ho Chi Minh city",VNM,2
"Epidemiology of Microbial Diseases,  Yale School of Public Health",USA; ZAF,2
"Public Health Laboratory, Saudi CDC",SAU,2
"Department of Microbiology, Gandhi Medical College and Hospital, Secendrabad, Hyderabad, India",IND,2
Sequencing and Bioinformatics Service. Molecular Epidemiology Laboratory. FISABIO-Public Health,ESP,2
"University of Zagreb
Centre for research and knowledge transfer in biotechnology",HRV,2
"Laboratorio specialistico UOC Ematologia -  Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,2
"Genomics and Transcriptomics, Philip Morris International",CHE,2
"Charles University, Faculty of Science, BIOCEV, OMICS Genomics",CZE,2
Brotman Baty Institute for Precision Medicine,USA,2
Section for Molecular Diagnostics,SWE,2
Discovery DNA,CAN,2
Laboratorio de Estudos de Virus Emergentes - UNICAMP,BRA,2
Jining Center for Disease Control and Prevention,CHN,2
"Department of Virology, Public Health Laboratories Division",PAK,2
"Charité Universitätsmedizin Berlin, Institut für Virologie, Charitéplatz 1, 10117 Berlin, Germany",DEU,2
"Department of Medical Laboratory Sciences,  Arab American University",PSE,2
Laboratorio de Referencia Nacional de Biotecnologia y Biologia Molecular.Instituto Nacional de Salud.Perú,PER,2
"SEA Microbiome Unit, Faculty of Industrial Sciences & Technology, Universiti Malaysia Pahang",MYS,2
"Díaz-Muñoz Lab, Department of Microbiology and Molecular Genetics, University of California, Davis",USA,2
"Department of Microbiology, Yokohama City University School of Medicine",JPN,2
"Public Health Laboratory - Infectious Disease Lab,  Minnesota Department of Health Infectious Disease Laboratory Submission Group",USA,2
Laboratório de Estudos de Vírus Emergentes,BRA,2
Bursa Uludag University,TUR,2
APHP Bichat-Claude Bernard,FRA,2
"Department of Virology,  Biomedical Primate Research Centre",DEU,2
"Department of Microbiology, Faculty of Medicine, Chinese University of Hong Kong, Hong Kong SAR, China",HKG,2
"Charité Universitätsmedizin Berlin, Institute of Virology",DEU,2
"Department of Microbiology and Immunology, Stony Brook University",USA,2
"Charité Universitätsmedizin Berlin, Institute of Virology",DEU; UKR,2
Jordan Royal Medical Services Genomics Core Lab,JOR,2
"School of Public Health, The University of Hon g Kong",HKG,2
Veterinary Specialized Institue Kraljevo,SRB,2
Veterinary Specialized Institute Kraljevo,SRB,2
School of Pharmacy & School of Life Sciences and Technology - Institut Teknologi Bandung; Molecular Genetics Laboratory-Faculty of Medicine-Universitas Padjadjaran; Laboratorium Kesehatan Provinsi Jawa Barat,IDN,2
"Veterinary Specialized Institute ""Nis"", Serbia",SRB,2
Centre For Biotechnology Research and Development,KEN,2
"""School of Life Sciences and Technology & School of Pharmacy-Institut Teknologi Bandung; Molecular Genetics
Laboratory-Faculty of Medicine-Universitas Padjadjaran; Laboratorium Kesehatan Provinsi Jawa Barat""",IDN,2
Evandro Chagas Institute,BRA,2
"Democritus University of Thrace, Department of Medicine",GRC,2
"Institute for Forensic Medicine, Faculty of Medicine, University of Belgrade",SRB,2
"Li Ka Shing Faculty of Medicine, The University of Hong Kong",CHN,2
Laboratorio de Estudos de Virus Emergentes,BRA,2
Saitama Medical University,JPN,2
"Andersen Lab, The Scripps Research Institute",USA,2
"Laboratory of Medical Microbiology, University of Antwerp, Campus Drie Eiken, S6.26, Universiteitsplein 1, 2610, Wilrijk, Antwerp, Belgium",BEL,2
"Münch Lab / Ulm University Medical Center
Kirchhoff Lab / Ulm University Medical Center
Sparrer Lab / Ulm University Medical Center
Blum Lab / LMU Munich",DEU,2
"Charite Universitaetsmedizin Berlin, Institute of Virology",CZE,2
"One Health Research Division, Center for Molecular Dynamics Nepal",NPL,2
"Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland generated and submitted to GISAID",IRQ,2
"Al Wathba Veterinary laboratory, Abu Dhabi Agriculture and Food Safety Authority (ADAFSA), Abu Dhabi, United Arab Emirates. PO Box 52150.",ARE,2
"LESP Hidalgo
GENE2LIFE",MEX,2
"Department of Virology, Institute of Tropical Medicine, Nagasaki University, Nagasaki, Japan",JPN,2
Laboratorio de Referencia Nacional de Biotecnología y Biología Molecular. Instituto Nacional de Salud.Perú,PER,2
"Al-Quds Nutrition and Health Research Institute, Al-Quds University",PSE,2
Orebro University Hospital,SWE,2
"Department of Microbiology, Zhejiang Provincial Center for Disease Control and Prevention",CHN,2
"Virology,  Ecole Nationale Veterinaire de Toulouse",FRA,2
"Virology, Ecole Nationale Veterinaire de Toulouse",FRA,2
CSIR-CDRI/SGPGI,IND,2
"Molecular Diagnostics, Antech Diagnostics",USA,2
"Centro de Investigación en Ciencias de la Salud y Biomedicina, U.A.S.L.P",MEX,2
"285 Mihai Bravu Ave, Bucharest, Romania",ROU,2
"Center for Biotechnology and Cell Therapy, São Rafael Hospital, Salvador, Brazil",BRA,2
"Center for Genome Sciences, US Army Medical Research Institute of Infectious Disease (USAMRIID)",USA,2
"Virology Laboratory, Institute of Tropical Medicine of Sao Paulo- USP",BRA,2
"Department of Methods and Devices of Biotechnology and Medicine, Institute for Analytical Instrumentation RAS (IAI RAS)",RUS,2
COVID-19 National Reference Laboratory,IRN,2
"Molecular Surveillance lab
Sheikh Khalifa Medical City",ARE,2
Hong Kong Children's Hospital,HKG,2
"Centro de Desenvolvimento Tecnologico em Saude, Fundacao Oswaldo Cruz",BRA,2
Istituto Nazionale Malattie Infettive Lazzaro Spallanzani IRCCS,ITA,2
"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efremov” , Macedonian Academ",MKD,2
"Department of Microbial Biotechnology, Genetic Engineering Division, National Research Centre",EGY,2
"Molecular Biology and Virology lab, Faculty of Veterinary Medicine, Jordan University of Science and Technology",JOR,2
"Microbiology, Koc University",TUR,2
"Research and Experiment Center, Meizhou People Hospital",CHN,2
"G5 Evolutionary Genomics of RNA viruses, Virology Department, Institut Pasteur",KHM,2
"1. Department of Medical Sciences, Ministry of Public Health, Thailand 2. Thai Red Cross Emerging Infectious Diseases - Health Science Centre 3. Department of Disease Control, Ministry of Public Health, Thailand",THA,2
"Virology Unit, Department of Microbiology, Faculty of Medicine, Kuwait",KWT,2
CMBG FN Brno,CZE,2
Laboratorio de Virología Hospital Universitario Central de Asturias (HUCA),ESP,2
"National Reference Center for transfusion infectious risks,  INTS",FRA,2
"Institute of Microbiology, Chinese Academy of Sciences",CHN,2
"FSBSI ""Chumakov Federal Scientific Center for Research and Development of Immune-and-Biological Products of Russian Academy of Sciences"" & NRC ""Kurchatov institute""",RUS,2
"College of Veterinary Medicine, Chungnam National University",KOR,2
"COVID Research Cell (CRC), Wazed Miah Science Research Center",BGD,2
The National Institute of Public Health Center for Epidemiology and Microbiology,CZE,2
Colorado Department of Public Health & Environment,USA,2
Pathogen Genomics Lab King Abdullah University of Science and Technology (KAUST),SAU,2
Hamedan University of Medical Sciences,IRN,2
"Department of biotechnology, Yonsei University",KOR,2
Koupenova Lab,USA,2
Instituto de Diagnostico y Referencia Epidemiologicos,MEX,2
"Technology Centre, Guangzhou Customs",CHN,2
"Virology Unit, Microbiology Department, Faculty of Medicine, Kuwait University",KWT,2
"Technology Centre,  Guangzhou Customs",CHN,2
Laboratório de Virologia Clínica e Molecular,BRA,2
"Micrbiological Laboratory,Lu`an Center for Disease Control and Prevention",CHN,2
"Advanced Molecular Diagnostics, Arizona Department of Health Services",USA,2
Taiwan Centers for Disease Control,TWN,2
"Swiss National Reference Centre for Influenza Virology laboratory, CNRI",CHE,2
MEPHI Aix Marseille University (AMU),FRA,2
"Department of Infection, Immunity and Cardiovascular Disease, The Florey Institute,  The Medical School, University of Sheffield",GBR,2
Medtimes Molecular Laboratory,HKG,2
Medicina Genómica,MEX,2
"Genetics Working Group (Pokja Genetik) Faculty of Medicine, Public Health and Nursing Universitas Gadjah Mada (FK-KMK UGM), Disease Investigation Center Wates Ministry of Agriculture Indonesia, Department of Microbiology FK-KMK UGM, Laboratorium Diagnostik Yayasan Tahija World Mosquito Program (WMP) Yogyakarta Center for Tropical Medicine FK-KMK UGM, Integrated Research Center FK-KMK UGM, Department of Computer Science and Electronics FMIPA UGM",IDN,2
"Biomedical Laboratory 2,",LKA,2
"Medical Microbiology, Leiden University Medical Center",NLD,2
"Department of Pathology, Bangladesh Agricultural University
and 
Department of Microbiology, Mymensingh Medical College",BGD,2
"Clinical Microbiology Laboratory, Faculty of Medicine, Universitas Indonesia",IDN,2
"Laboratory Services Section, Texas Department of State Health Services",USA,2
National Institute for Viral Disease Control and Prevention,CHN,2
Laboratory Cell Biology of Viral Infection-INSERM unit 944,FRA,2
VRDL-Gandhi Medical College,IND,2
NCDC Institute of Genomics and Integrative Biology,IND,2
Laboratorio de Referencia Nacional de Virus Respiratorios. Centro Nacional de Salud Publica. Instituto Nacional de Salud Peru.,PER,2
"State Key Laboratory of Virology, Wuhan University",CHN,2
Laboratorium Kesehatan Provinsi Jawa Barat; School of Life Sciences and Technology & School of Pharmacy-Institut Teknologi Bandung; Molecular Genetics Laboratory-Faculty of Medicine-Universitas Padjadjaran,IDN,2
"Universitas Sebelas Maret (UNS), Rumah sakit Universitas Sebelas Maret (RS-UNS) Surakarta, National Institute of Health Research and Development, Indonesian Ministry of Health",IDN,2
Kawsar Biotech Company,IRN,2
"Institute of Clinical Microbiology and Hygiene,  University Hospital Regensburg",DEU,2
"Department of Infectious Disease Prevention and Control,  Henan Provincial Center for Disease Control and Prevention",CHN,2
"Department of Biomedical Informatics, University of Arkansas for Medical Sciences (UAMS)",USA,2
Zhejiang Provincial Center for Disease Control and Prevention,CHN,2
"University Clinical Research Center,  University of Sciences",MLI,2
"State Key Laboratory of Agriculture Microbiology, Huazhong Agric",CHN,2
"University of California, San Francisco",USA,1
"University of Florida, Lednicky Lab",USA,1
Barts Health NHS Trust,GBR,1
IIP Institute of Genomics and Integrative Biology,IND,1
University of Portsmouth,GBR,1
University of Sarajevo Veterinary Faculty,BIH,1
"University of Sarajevo, Veterinary Faculty",BIH,1
University of South Carolina Functional Genomics Core,USA,1
University of Tabriz,IRN,1
"University of Warwick, for the COVID-19 Genomics (COG) UK Consortium",GBR,1
ID Genomics,USA,1
AZ SINT-JAN BRUGGE,BEL,1
"University of Wisconsin Madison, AIDS Vaccine Research Laboratories",JPN,1
"Australian Infectious Disease Research Centre, School of Chemistry and Molecular Biosciences, The
University of Queensland",AUS,1
"University of Zambia, School of Veterinary Medicine, Disease Control",ZMB,1
"Genomic Sciences, Rehman Medical Institute",PAK,1
"UNS/RS-UNS, Faculty of Medicine",IDN,1
"Army Medical Center, Scientific Department, Virology Laboratory",ITA,1
U.O. Diagnostica Virologica Dip. Sanità Animale IZSM,ITA,1
U.S. Air Force School of Aerospace Medicine,USA,1
Armin Ensser,DEU,1
U.S. Naval Medical Research Center Biological Defense Research Directorate,USA,1
Hyde Lab,USA,1
Human Genome Center,EGY,1
ANOUAL,MAR,1
"VETAL Animal Health Products Company, BSL3+ Production Laboratuary /Turkey",TUR,1
"VETAL Animal Health Products Company, BSL3+ Production Laboratuary, Turkey",TUR,1
Veterinary institute in Zvolen,SVK,1
"Veterinary institute in Zvolen, Pod Drahami 918, 960 86 Zvolen Slovakia",SVK,1
Victorian Infectious Diseases Reference Laboratory,AUS,1
Anhui Provincial Center for Disease Control and Prevention,CHN,1
"Human Genetic Research Center,  Kawsar Biotech Company",IRN,1
"HUG, Laboratory of Virology and Universitätsspital Basel",CHE,1
"Anhui Provincial CDC, Acute Infectious Disease Prevention & Ctrl",CHN,1
"Viral vaccines,  VSVRI- Veterinary serum and vaccine research institute",EGY,1
American Type Culture Collection Inc. (ATCC),USA,1
"Amalea Dulcene Nicolasora Research Institute for Tropical Medicine, Molecular Biology Laboratory",PHL,1
"HIV molecular lab, Ethiopian Public Health Institute, Ethiopian",ETH,1
ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group  Department of Virology,POL,1
"Virología ​Molecular, CMBC, IVI",VEN,1
Virology,BGD,1
Alsafar,ARE,1
"Virology, CHU Pitie Salpetriere Charles Foix",FRA,1
"Virology Department, Institute of microbiology and immunology, Faculty of Medicine University of Blegrade",SRB,1
Gonoshasthya-RNA Molecular Diagnostic and Research Center,BGD,1
virology lab,IRQ,1
"GRAM2.0, Université de Caen Normandie",FRA,1
Virology Laboratory- Institute of Tropical Medicine SP,BRA,1
Al Jalila Children’s Hospital,ARE,1
Virology Laboratory National Institute for Infectious Diseases 'Lazzaro Spallanzani' IRCCS,ITA,1
"Virology Laboratory, Ospedali Riuniti, Ancona",ITA,1
Alea Genetički Centar,BIH,1
"Virology, Mechnikov Research Institute for Vaccines & Sera",RUS,1
"Virology, National Institute for Biological Standards and Control",GBR,1
"Virology Service, Centre Pasteur of Cameroun",CMR,1
"Virology, tehran university of medical sciences",IRN,1
"Virology Unit, Agrobiodiversity and Biotechnology Project, CIAT - International Center for Tropical Agriculture",COL,1
"Virology Unit, Department of Microbiology, Faculty of Medicine",KWT,1
"Virology Unit, Department of Microbiology, Faculty of Medicine, Kuwait University",KWT,1
Houston Health Department,USA,1
"Alaska State Virology Lab,  Alaska State Public Health Labs",USA,1
Alaska State Virology Lab,USA,1
"Virology Unit, Institut Pasteur du Cambodge (Sequencing done by: Jessica E Manning/Jennifer A Bohl at Malaria and Vector Research Research Laboratory, National Institute of Allergy and Infectious Diseases and Vida Ahyong from Chan-Zuckerberg Biohub)",KHM,1
"GRAM2.0, Université de Caen Normandie
Laboratoire de Virologie, CHU de Caen",FRA,1
"GRAM2.0, Université de Caen Normandie / Laboratoire de Virologie, CHU de Caen / National Reference Center for Respiratory Viruses France Nord, Institut Pasteur, Paris. / Laboratoire de la rage et de la faune sauvage ANSES, Malzéville.",FRA,1
"Virus Ecology Section, RML",USA,1
"Virus Research Laboratory, Department of Zoology, Osmania University, Hyderabad, India",IND,1
"Virus Research Laboratory, Department of Zoology, Osmania University,Hyderabad,India",IND,1
ITV-Vale Institute of Technology,BRA,1
James Molecular Lab - OSUWMC,USA,1
"Jamil-ur-Rahman Center for Genome Research, Dr. Panjwani Center for Molecular Medicine and Drug Research, International Center for Chemical and Biological Sciences, University of Karachi",PAK,1
"Diagnostic Virology Laboratory, United States Department of Agriculture, National Veterinary Services Laboratories",USA,1
"Dipartimento di Medicina e Chirurgia, University of Insubria and Ospedale di Circolo e Fondazione Macchi",ITA,1
"Dept. OPA, Beijing Institute of Microbiology and Epidemiology",CHN,1
"Dept. of Virology III, National Institute of Infectious Diseases",JPN,1
"Dept. Food safety, Nutrition and Veterinary Public Health, Istituto superiore di sanità",ITA,1
Department of Microbiology and Immunology,OMN,1
"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise ""G. Caporale"".",ITA,1
Kawsar Human Genetic Research Center,IRN,1
Kawsar Human Genetic Research Company,IRN,1
"Kei Haga Omura Satoshi Memorial Institute, Kitasato University, Infection Control and Immunology",JPN,1
"Department of Virology, University of Helsinki and Helsinki University Hospital, Helsinki, Finland",FIN,1
"Dipartimento di Scenze Biomediche e Cliniche, L. Sacco, Università di Milano",ITA,1
"Dipartimento di Scienze Biomediche e Cliniche, L.Sacco, Università di Milano",ITA,1
"Kerman University of Medical Sciences, Afzalipour School of Medicine",IRN,1
"Istanbul University-Cerrahpasa, Cerrahpasa COVID Laboratory",TUR,1
"Key Laboratory of Human Diseases, Comparative Medicine, Institute of Laboratory Animal Science",CHN,1
"Key Laboratory of Medical Molecular Virology (MOE/NHC/CAMS), School of Basic Medicine, Shanghai Medical College, Fudan University",CHN,1
Korea Centers for Disease Control & Prevention (KCDC) Center for Laboratory Control of Infectious Diseases Division of Viral Diseases,KOR,1
"KU Leuven, Clincal and Epidemiological Virology",BEL,1
"Department of Virology Faculty of Medicine, Medicum University of Helsinki",FIN,1
"Hellenic Pasteur Institute, Public Health Laboratories, Unit of Bioinformatics and Applied Genomics",GRC,1
"Labinfo, LNCC",BRA,1
"Division of Viral Diseases, CDC Pathogen Discovery Team",USA,1
Laboratoire de Recherche et d'Analyse Médicale de la Gendarmerie Royale,MAR,1
"Department of Virology and Parasitology, Fujita Health University School of Medicin",JPN,1
Laboratoire de Virologie,FRA,1
"Division of Viral Diseases, Centers for Disease Control and Prevention",USA,1
"Department of Veterinary Pathology,  University of Liege - FARAH",BEL,1
"Department of Veterinary Biotechnalogy, College of Veterinary Science, Rajendranagar, PV Narsimha Rao Telengana Veterinary University",IND,1
"Department of Respiratory and other Viral Infections of L.V.Gromashevsky Institute of Epidemiology & Infectious Diseases NAMS of Ukrainе, JSC ""Farmak""",UKR,1
DMR_Myanmar,MMR,1
"Laboratoire Sciences et Technologies de la Santé (STS)
Institut Supérieur des Sciences de la Santé
Université Hassan 1er, Settat, Morocco",MAR,1
"Laboratorio Biologia Molecolare Sars Cov2 - UOC Laboratorio Analisi - Servizio Medicina di Laboratorio, Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,1
"Laboratorio Biologia Molecolare Sars Cov2 - UOC Laboratorio Analisi - Servizio Medicina di Laboratorio, Ospedale ""San Francesco"" - ATS-ASSL Nuoro  and Laboratorio specialistico UOC Ematologia - Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,1
Laboratorio Central de Epidemiología-DLVIE / Laboratorio de Secuenciación-Centro de Instrumentos. Instituto Mexicano del Seguro Social,MEX,1
"Department of Respiratory and other Viral Infections of L.V.Gromashevsky Institute of Epidemiology & Infectious Diseases NAMS of Ukraine, JSC ""Farmak""",UKR,1
DNA Solution Ltd. L-5,BGD,1
"1) Dept. Infectious, Tropical Diseases & Microbiology, IRCCS Sacro Cuore Don Calabria Hospital;
2) Centro Piattaforme Tecnologiche, University of Verona;
3) Dept. Neurosciences, Biomedicine and Movement Sciences, University of Verona.",ITA,1
"Department of Pathology, Bangladesh Agricultural University
and
Department of Microbiology, Mymensingh Medical College,",BGD,1
"Laboratorio de Infecciones Respiratorias Agudas. Centro Nacional de Salud Publica,Instituto Nacional de Salud",PER,1
"African Centre of Excellence for Genomics of Infectious Diseases, Redeemer’s University",NGA,1
International Centre for Genetic Engineering and Biotechnology (ICGEB)and ARGO Open Lab Platform,DOM,1
Laboratorio de Referencial Nacional de Virus Respiratorios,PER,1
"Department of Molecular Medicine, University of Padova",ITA,1
Laboratorio de Referencia Nacional de Biotecnología y Biología Molecular. Instituto Nacional de Salud.,PER,1
Laboratorio de Referencia Nacional de Biotecnologia y Biologia Molecular. Instituto Nacional de Salud Peru,PER,1
Dr.Chiaho Shih,TWN,1
Laboratorio de Referencia Nacional de Biotecnología y Biología Molecular. Instituto Nacional de Salud Perú.,PER,1
"Department of Molecular & Medical Virology, Ruhr University Bochum, 44801 Bochum, Germany | 
Institute of Virology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health (BIH), Berlin, Germany",DEU,1
"Laboratorio de Virologia, Faculdade de Medicina, Universidade Federal de Mato Grosso, campus Cuiabá",BRA,1
"Laboratorio de Virología, Hospital de Niños Ricardo Gutiérrez, CABA, Argentina.",ARG,1
Laboratorio de Virología HUCA,ESP,1
"Laboratorio de Virología y Microbiología Molecular, Depto. de Microbiología, Facultad de Medicina, Universidad de El Salvador/INS-laboratorio de Ref. Ministerio de Salud",SLV,1
"Laboratorio di Genomica ed Epigenomica sistema Argo, Area SciencePark, Trieste, Italy;",ITA,1
"Laboratorio di Microbiologia e Virologia, Università Vita-Salute San Raffaele, Milan",ITA,1
"Institut Pasteur, Laboratory for Urgent Response to biological Threats",FRA,1
Institut Pasteur du Laos,,1
"Group of Genetic Engineering and Biotechnology, Federal Budget Institution of Science 'Central Research Institute of Epidemiology' of The Federal Service on Customers' Rights Protection and Human Well-being Surveillance",RUS,1
Laboratórios de Genômica Funcional (FCA/UNESP) e Biologia Molecular (FMB-HC/UNESP) - Rede de Vigilância Genômica (Vigenômica)/UNESP,BRA,1
"Laboratorio Specialistico Ematologia, UOC Ematologia, Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,1
"Department of Microbiology,  Mahidol University",THA,1
"Laboratorio Specialistico UOC Ematologia Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,1
Laboratorio Specialistico UOC Ematologia Ospedale San Francesco - ATS ASSL NUORO,ITA,1
LABORATORIO SPECIALISTICO UOC EMATOLOGIA-  Ospedale San Francesco - ATS-ASSLNUoro,ITA,1
"Laboratorio Specialistico UOC Ematologia, Ospedale ""San Francesco"" - ATS-ASSL Nuoro",ITA,1
"Laboratorio specialistico UOC Ematologia - Ospedale ""San Francesco"" - ATS-ASSL Nuoro Nuoro",ITA,1
Laboratorium Kesehatan Provinsi Jawa Barat; Molecular Genetics Laboratory-Faculty of Medicine-Universitas Padjadjaran; School of Life Sciences and Technology & School of Pharmacy-Institut Teknologi Bandung,IDN,1
"Department of microbiology laboratory,Anhui Provincial Center for Disease Control and Prevention",CHN,1
"Laboratory Medicine,  Hallym University College of Medicine",KOR,1
Yale School of Public Health,USA,1
"Laboratory of Baculovirus, University of Brasília",BRA,1
"Department of Microbiology, Gandhi Medical College and Hospital
Secendrabad, Hyderbad, India",IND,1
"Laboratory of Biology, Department of Medicine, Democritus University of Thrace, Alexandroupolis, Greece",GRC,1
"Laboratory of Cell Biology of viral infection, Unit INSERM-U944",FRA,1
"Dr. Jeff Wrana,
 Senior Investigator",CAN,1
"Department of Microbiology, Gandhi Medical College and Hospital, Secendrabad, Hyderabad",IND,1
"Institut Pasteur
CIBU-ERI",FRA,1
"Laboratory of Genomics & Bioinformatics, Institute of Immunology and Experimental Therapy, Polish Academy of Sciences",POL,1
"Institut Pasteur
CIBU / ERI",FRA,1
"Institut Pasteur
CIBU /ERI",FRA,1
"Laboratory of Molecular Biology of Flavivirus, Oswaldo Cruz Institute, FIOCRUZ",BRA,1
"Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan
National Center for Biotechnology, Kazakhstan",KAZ,1
"Department of Microbiology and Immunology-SQUH
Department of Microbiology and Immunology, Sultan Qaboos University Hopsital, P.O 35, Postal code 123",OMN,1
"Department of Microbiology and immunology, McGill University Health Centre",CAN,1
Laboratory of Virology,BRA,1
"Department of Microbial Biotechnology, Genetic Engineering Division, National Research Centre,",EGY,1
"Laboratory Services Section, Texas Department of State Health Services-SARS-CoV-2 submission group",USA,1
"Laboratory,  The Bio Arte Limited",MLT,1
Dr. Thomas Vanderford's Lab,USA,1
Lab voor klinische biologie,BEL,1
"Department of Medicinal Genetics, Bursa Uludağ University, Faculty of medicine
By Sehime Gülsün Temel, Adem Alemdar, Kadir Yeşilbağ",TUR,1
Lednicky lab,USA,1
Lednicky Laboratory at Emerging Pathogens Institute,USA,1
"Lednicky Laboratory at Emerging Pathogens Institute, University of Florida",USA,1
"Lednicky Laboratory, Emerging Pathogens Institute, University of Florida.",USA,1
LGBio - Laboratório de Genética e Biodiversidade,BRA,1
"Department of Medical Microbiology, Leiden University Medical Center",NLD,1
LIC,LVA,1
LNCC,BRA,1
Department of Medical Microbiology,MYS,1
"Los Angeles County Public Health Laboratories, Los Angeles County Public Health Lab microbial
pathogen submission group",USA,1
"Department of Medical, Biotechnologies University of Siena",ITA,1
Instituto Nacional de Salud Universidad Cooperativa de Colombia Instituto Alexander von Humboldt Imperial College-London London School of Hygiene & Tropical Medicine,COL,1
Malaria Research and Training Center-Bamako,MLI,1
Malaria Research and Training Center (MRTC-Parasito),MLI,1
"Department of Laboratory, Medicine Tan Tock Seng Hospital",SGP,1
Instituto Nacional de Salud - Unidad de Secuenciación y Genómica,COL,1
